symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
GSUS,Goldman Sachs MarketBeta US Equity ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of the Solactive GBS United States Large & Mid Cap Index.
 The fund invests at least 80% of its assets in securities included in its underlying index, in depositary receipts representing securities included in its underlying index and in underlying stocks in respect of depositary receipts included in its underlying index. The index consists of equity securities of large and mid-capitalization equity issuers covering approximately the largest 85% of the free-float market capitalization in the United States.",Equities,Large Cap,Goldman Sachs Asset Management,BTS,BATS,
GTIP,Goldman Sachs Access Inflation Protected USD Bond ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of the FTSE Goldman Sachs Treasury Inflation Protected USD Bond Index (the ""index"").
 The fund seeks to achieve its investment objective by investing at least 80% of its assets (exclusive of collateral held from securities lending) in securities included in its underlying index. The index is designed to track the performance of inflation-protected, fixed rate U.S. Treasury Securities denominated in U.S. dollars (""USD"") that meet certain screening criteria.",Fixed Income,Inflation-Protected Securities,Goldman Sachs Asset Management,BTS,BATS,US3814303620
GVAL,Cambria Global Value ETF,USD,"The investment seeks income and capital appreciation.
 The fund is actively managed and seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its total assets in equity securities, including common stock and depositary receipts, issued by publicly listed companies in developed and emerging markets that exhibit strong value characteristics. The fundâs investment adviser, Cambria Investment Management, L.P. (âCambriaâ or the âAdviserâ), uses its own proprietary rules-based quantitative algorithm to select its holdings.",Equities,Value,Cambria ETF Trust,BTS,BATS,US1320614092
GVI,iShares Intermediate Government/Credit Bond ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. Intermediate Government/Credit Bond Index.
 The fund generally invests at least 90% of its assets in securities of the underlying index. The index measures the performance of U.S. dollar-denominated U.S. Treasury bonds, government-related bonds (i.e., U.S. and non-U.S. agencies, sovereign, supranational and local authority debt) and investment-grade U.S. corporate bonds that have a remaining maturity of greater than one year and less than ten years.",Fixed Income,Government Bonds,BlackRock Asset Management,BTS,BATS,US4642886125
HCRB,Hartford Core Bond ETF,USD,"The investment seeks to provide long-term total return.
 Under normal circumstances, at least 80% of its net assets (including any borrowings for investment purposes) in fixed-income securities. The fund will invest primarily in investment grade fixed income securities. It may invest in securities and other instruments issued by both U.S. and foreign issuers.",Fixed Income,Corporate Bonds,Hartford Mutual Funds,BTS,BATS,US41653L7010
HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,USD,"The investment seeks to track the investment results of the MSCI Emerging Markets 100% Hedged to USD Index.
 The fund generally will invest at least 80% of its assets in the component securities (including indirect investments through the underlying fund) and other instruments of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is an equity benchmark for global emerging markets stock performance with the currency risk inherent in the securities included in the underlying index hedged to the U.S. dollar on a monthly basis.",Alternatives,Emerging Markets,BlackRock Asset Management,BTS,BATS,US46434G5099
HEFA,iShares Currency Hedged MSCI EAFE ETF,USD,"The investment seeks to track the investment results of the MSCI EAFEÂ® 100% Hedged to USD Index.
 The fund generally will invest at least 80% of its assets in the component securities (including indirect investments through the underlying fund) and other instruments of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is composed of large- and mid-capitalization equities in Europe, Australasia, and the Far East while mitigating exposure to fluctuations between the value of the component currencies and the U.S. dollar.",Alternatives,Developed Markets,BlackRock Asset Management,BTS,BATS,US46434V8037
HEGD,Swan Hedged Equity US Large Cap ETF,USD,"The investment seeks long term capital appreciation while mitigating overall market risk.
 The fund is an actively-managed ETF that pursues its investment objective by investing at least 80% of its net assets (plus any borrowings for investment purposes) directly and indirectly through one or more other investment companies, including ETFs, in equity securities of large capitalization U.S. companies. It may buy and sell put and call options. The fund is non-diversified.",Alternatives,Large Cap,Swan,BTS,BATS,US53656F5998
HELX,Franklin Genomic Advancements ETF,USD,"The investment seeks capital appreciation.
 Under normal market conditions, the fund invests at least 80% of its net assets in equity securities of companies that are relevant to its investment theme of genomic advancements. The fund invests predominantly in common stock. Although it may invest across economic sectors, the fund concentrates its investments in health care related industries. It is non-diversified.",Health Care,,Franklink Templeton Investments,BTS,BATS,US35473P5200
HSRT,Hartford Short Duration ETF,USD,"The investment seeks to provide current income and long-term total return.
 The fund seeks to achieve its investment objective by investing in securities that considered to be attractive giving consideration to both yield and total return. It normally invests in investment grade securities. The fund may invest up to 35% of its net assets in non-investment grade fixed income securities (also referred to as ""junk bonds""). It may also invest up to 35% of its net assets in bank loans or loan participation interests in secured or unsecured variable, fixed or floating rate loans to U.S. and foreign corporations, partnerships and other entities (""bank loans"").",Fixed Income,Corporate Bonds,Hartford Mutual Funds,BTS,BATS,
HYD,VanEck Vectors High Yield Muni ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the Bloomberg Barclays Municipal Custom High Yield Composite Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the benchmark index. The index is comprised of publicly traded municipal bonds that cover the U.S. dollar denominated high yield long-term tax-exempt bond market.",Fixed Income,Municipal Bonds,VanEck Asset Management,BTS,BATS,US92189H4092
